Frame,GT_X(m),GT_Y(m),Meas_X(m),Meas_Y(m),Filt_X(m),Filt_Y(m),NIS
313,134.0161,83.0088,133.5599,82.7524,133.6928,82.7749,24.4927
314,134.0509,82.8760,134.2124,83.3651,134.1230,83.0347,36.6451
315,134.0850,82.7426,133.9463,83.0530,134.0223,82.8423,11.9616
316,134.1186,82.6086,134.0797,82.7483,134.1300,82.5433,25.6747
317,134.1515,82.4741,134.0308,82.1906,134.0058,82.4126,25.0991
318,134.1839,82.3391,134.0346,81.9478,134.0190,82.0861,4.0257
319,134.2155,82.2035,134.3198,82.8469,134.2946,82.3281,52.4801
320,134.2466,82.0673,134.3488,81.8317,134.3206,81.9757,11.2636
321,134.2771,81.9307,134.5064,81.6414,134.4806,81.8255,39.9233
322,134.3069,81.7936,134.6658,80.7881,134.5921,81.2460,29.3102
323,134.3361,81.6560,134.2719,81.7349,134.3417,81.5720,32.7511
324,134.3647,81.5178,134.4784,81.6279,134.4657,81.4741,6.8681
325,134.3927,81.3793,134.1918,81.4735,134.2509,81.4938,10.3528
326,134.4200,81.2402,134.5041,81.3012,134.4794,81.2046,10.8677
327,134.4467,81.1007,134.6331,81.2153,134.5892,81.1716,11.1704
328,134.4728,80.9608,134.3601,81.6266,134.4642,81.2151,24.2982
329,134.4983,80.8204,134.4512,80.6229,134.4543,80.8587,18.0574
330,134.5231,80.6796,134.5794,80.6285,134.5322,80.7343,4.2888
331,134.5473,80.5384,134.7065,80.4968,134.7224,80.4221,31.0515
332,134.5709,80.3968,134.4999,79.7856,134.4883,80.1304,37.0093
333,134.5939,80.2548,134.4401,80.3815,134.4311,80.3330,17.7807
334,134.6162,80.1124,134.6400,79.9298,134.5890,80.0862,7.8537
335,134.6379,79.9697,134.7921,79.7141,134.7193,79.8599,10.3595
336,134.6590,79.8266,135.1583,79.8916,135.0901,79.8663,34.5589
337,134.6794,79.6831,134.4105,79.8172,134.6045,79.7886,69.7164
338,134.6992,79.5393,134.3664,80.3397,134.4902,79.9016,32.3646
339,134.7184,79.3952,134.8060,79.3452,134.7136,79.6476,22.9261
340,134.7370,79.2507,134.5518,79.5006,134.6058,79.4405,3.2294
341,134.7549,79.1060,134.7203,79.5901,134.7477,79.2836,18.0608
342,134.7722,78.9609,135.0518,78.4161,134.9480,78.7991,22.4466
343,134.7889,78.8156,134.6045,78.3264,134.7072,78.3542,17.7160
344,134.8049,78.6699,135.0260,78.2141,134.8698,78.5462,58.7855
345,134.8203,78.5240,134.6253,78.6493,134.7276,78.2985,39.3135
346,134.8351,78.3779,135.0044,78.1417,134.9063,78.1700,37.1280
347,134.8492,78.2315,134.7480,78.3076,134.8272,78.0737,9.3958
348,134.8627,78.0849,135.0739,78.5545,135.0493,78.2054,25.3753
349,134.8756,77.9380,134.6164,77.6206,134.7363,77.6958,26.2958
350,134.8878,77.7910,134.7872,77.3449,134.7269,77.5469,14.3035
351,134.8994,77.6437,135.3608,77.5752,135.2096,77.5936,27.3820
352,134.9104,77.4963,134.8683,77.1916,134.9350,77.2648,16.8244
353,134.9208,77.3486,135.0460,77.4450,134.9533,77.5565,50.1108
354,134.9305,77.2008,134.8686,77.0214,134.8706,77.1206,24.4104
355,134.9395,77.0529,134.8347,77.4707,134.8549,77.2680,9.6099
356,134.9480,76.9047,134.6185,76.6345,134.7370,76.5444,54.6269
357,134.9558,76.7565,135.0487,76.4799,134.9583,76.5161,9.0299
358,134.9630,76.6081,135.1156,76.7161,135.1043,76.5196,6.9665
359,134.9695,76.4596,134.9419,76.3188,134.9166,76.5021,31.8028
360,134.9754,76.3110,134.7601,76.8338,134.8217,76.5579,12.1980
361,134.9807,76.1623,135.1771,76.1107,135.0999,76.2093,11.5776
362,134.9853,76.0135,135.3132,75.9003,135.2373,75.9766,21.1775
363,134.9893,75.8647,134.5691,76.4708,134.7215,76.2061,50.8998
364,134.9927,75.7158,135.0246,75.6842,134.9413,75.7476,38.0133
365,134.9954,75.5668,134.9319,75.6536,134.9880,75.5004,19.8688
366,134.9975,75.4178,134.8397,75.1254,134.8408,75.2323,17.5576
367,134.9990,75.2687,134.6885,75.0807,134.7118,75.0973,1.9455
368,134.9998,75.1197,135.1547,74.9924,135.0277,75.0966,17.9391
