Frame,GT_X(m),GT_Y(m),Meas_X(m),Meas_Y(m),Filt_X(m),Filt_Y(m),NIS
251,71.7433,101.4520,71.4771,101.4013,71.5862,101.3843,1.1790
252,71.6940,101.5817,71.4839,101.5695,71.5052,101.5384,2.9584
253,71.6449,101.7114,71.3621,101.5040,71.4215,101.6157,0.9134
254,71.5958,101.8411,71.4356,102.3677,71.3572,101.9793,8.2491
255,71.5469,101.9707,71.8070,102.0127,71.5896,102.0632,3.4099
256,71.4980,102.1004,71.7985,102.1062,71.6893,102.1502,1.0704
257,71.4492,102.2300,71.1672,102.2700,71.3985,102.3060,5.7530
258,71.4006,102.3596,71.3889,101.9689,71.3729,102.2177,2.3838
259,71.3520,102.4892,71.5850,102.4533,71.4756,102.3910,3.0080
260,71.3034,102.6188,71.1925,102.6579,71.3131,102.6013,2.2206
261,71.2550,102.7483,71.2649,102.6960,71.3000,102.7528,2.6127
262,71.2066,102.8779,71.2789,102.8514,71.2936,102.8947,2.3076
263,71.1583,103.0074,70.8647,103.2719,71.0171,103.1262,4.4168
264,71.1100,103.1370,71.0127,103.0621,71.0006,103.1785,1.6538
265,71.0618,103.2665,71.0752,103.2598,70.9820,103.2406,9.7927
266,71.0137,103.3960,70.7767,103.0709,70.8601,103.2470,2.1771
267,70.9656,103.5255,70.8248,103.4681,70.7994,103.3932,1.2382
268,70.9175,103.6549,70.9690,104.0658,70.8793,103.7771,3.3688
269,70.8695,103.7844,71.0375,103.6661,70.9402,103.7851,4.8170
270,70.8216,103.9138,70.5861,103.4378,70.7571,103.7366,3.7563
271,70.7737,104.0433,70.5679,103.7647,70.6627,103.8534,2.4015
272,70.7258,104.1727,70.7183,103.9876,70.6888,103.9977,0.9123
273,70.6780,104.3021,70.4985,104.5020,70.5743,104.3167,2.5514
274,70.6303,104.4315,70.3633,104.5672,70.4624,104.5444,4.7723
275,70.5825,104.5609,70.7273,105.0308,70.5860,104.8361,2.2417
276,70.5348,104.6902,70.3661,104.6936,70.4504,104.8568,1.0899
277,70.4872,104.8196,70.1005,104.8640,70.2742,104.9861,5.0121
278,70.4395,104.9489,70.2742,105.0201,70.2513,105.0763,0.5559
279,70.3919,105.0783,70.5100,104.7066,70.3924,104.9928,4.3537
280,70.3443,105.2076,70.2406,105.6011,70.2539,105.2989,5.7416
281,70.2968,105.3369,69.9594,105.3907,70.0923,105.4482,1.7983
282,70.2493,105.4662,70.4077,105.5861,70.2681,105.6028,2.6098
283,70.2018,105.5955,70.2757,105.2168,70.3013,105.5547,6.8052
284,70.1543,105.7248,70.0329,105.5790,70.1471,105.6503,1.0461
285,70.1099,105.8563,70.2207,105.5424,70.1878,105.6829,0.8805
286,70.0688,105.9901,69.8262,106.2717,69.9336,105.9968,8.9453
287,70.0309,106.1260,70.2207,106.2780,70.0544,106.1746,6.0709
288,69.9964,106.2638,69.9040,106.1788,69.9554,106.2433,3.3218
289,69.9653,106.4036,69.8195,106.5855,69.8449,106.4553,1.0450
290,69.9378,106.5451,70.2236,106.8750,70.0164,106.6875,3.3857
291,69.9139,106.6883,69.9585,107.1556,69.9700,106.9823,0.9005
292,69.8937,106.8330,69.6738,106.9545,69.8140,107.0757,4.0621
293,69.8773,106.9791,69.9434,107.2532,69.8731,107.2378,0.4136
294,69.8647,107.1265,69.7681,107.0283,69.8168,107.2414,1.1785
295,69.8560,107.2750,69.7573,107.6084,69.7414,107.4607,2.9606
296,69.8513,107.4244,69.5396,107.8488,69.5846,107.6988,4.8511
297,69.8505,107.5748,69.7713,107.9538,69.6800,107.9155,4.7260
298,69.8537,107.7259,70.2043,107.5660,69.9910,107.8608,7.2073
299,69.8610,107.8776,69.7471,107.7278,69.8716,107.9095,1.6517
300,69.8724,108.0297,69.5194,107.8665,69.7005,108.0206,4.3843
301,69.8879,108.1822,69.7443,108.1177,69.7551,108.1879,3.8468
302,69.9076,108.3349,69.7441,108.2649,69.7410,108.3130,4.8902
303,69.9314,108.4877,70.0478,108.4199,69.9096,108.4387,1.6717
304,69.9594,108.6404,69.7566,108.5444,69.8519,108.6098,2.5954
305,69.9916,108.7928,69.6447,108.8797,69.7293,108.8146,0.7204
306,70.0280,108.9450,70.1436,109.0351,69.9821,109.0157,4.7901
307,70.0685,109.0966,70.0725,109.0998,70.0338,109.1306,0.2138
308,70.1133,109.2477,69.8914,108.7770,69.9563,109.0554,4.3800
309,70.1622,109.3980,70.2773,109.1319,70.0947,109.1053,6.5737
310,70.2153,109.5474,70.4871,109.8273,70.3526,109.5442,10.1530
311,70.2726,109.6958,70.8633,109.8525,70.6590,109.7603,4.8753
312,70.3339,109.8431,70.4216,108.9963,70.5920,109.5568,8.2591
313,70.3994,109.9891,70.4208,110.1815,70.5332,109.9566,5.1732
314,70.4689,110.1337,70.4754,110.3145,70.5166,110.2084,0.6361
315,70.5424,110.2768,70.7380,110.2741,70.6320,110.2760,3.2207
